label_index	winner_index	loser_index	evaluator_index
2	62	0	109
3	62	0	134
5	62	0	114
8	62	0	80
9	62	0	66
11	62	0	1
14	62	0	19
19	65	0	72
20	65	0	109
22	65	0	122
23	65	0	134
24	65	0	134
27	65	0	116
28	65	0	151
30	65	0	32
31	65	0	81
32	65	0	81
33	16	0	130
35	16	0	65
36	16	0	89
37	16	0	109
38	16	0	134
39	16	0	9
40	16	0	148
41	16	0	80
42	16	0	42
43	16	0	157
44	16	0	157
45	16	0	88
46	16	0	151
47	16	0	74
50	78	0	101
51	78	0	9
53	78	0	114
55	78	0	42
60	75	0	89
61	75	0	37
62	75	0	102
63	75	0	1
64	75	0	155
65	75	0	143
66	75	0	39
67	75	0	81
70	26	0	51
71	26	0	61
73	26	0	155
77	54	0	23
79	54	0	72
80	54	0	72
81	54	0	134
82	54	0	148
83	54	0	114
86	54	0	37
87	54	0	127
88	54	0	127
92	58	0	109
93	58	0	66
94	58	0	117
95	58	0	112
96	58	0	37
97	58	0	19
99	58	0	74
102	61	0	89
103	61	0	75
106	61	0	37
108	61	0	1
110	61	0	151
111	61	0	34
117	14	0	50
118	14	0	114
119	14	0	25
120	14	0	19
121	14	0	151
122	14	0	74
124	66	0	65
125	66	0	72
127	66	0	9
128	66	0	9
130	66	0	51
131	66	0	155
132	66	0	127
136	66	0	17
137	66	0	96
144	33	0	122
145	33	0	148
146	33	0	99
147	33	0	80
148	33	0	112
149	33	0	37
150	33	0	12
152	33	0	81
153	33	0	124
156	2	0	101
159	2	0	1
166	2	0	81
169	73	0	109
170	73	0	122
171	73	0	134
172	73	0	134
173	73	0	9
174	73	0	37
175	73	0	102
176	73	0	32
177	73	0	74
180	39	0	109
181	39	0	134
182	39	0	112
183	39	0	42
187	39	0	103
189	41	0	109
190	41	0	109
191	41	0	134
192	41	0	67
193	41	0	82
194	41	0	82
195	41	0	112
196	41	0	42
202	4	0	113
203	4	0	50
204	4	0	9
205	4	0	148
206	4	0	112
208	4	0	143
213	55	0	65
214	55	0	23
217	55	0	82
218	55	0	66
219	55	0	10
220	55	0	10
221	55	0	55
224	40	0	114
225	40	0	112
227	40	0	74
229	74	0	65
231	74	0	109
233	74	0	134
234	74	0	9
235	74	0	51
236	74	0	114
237	74	0	102
238	74	0	17
243	8	0	65
245	8	0	51
246	8	0	80
247	8	0	80
248	8	0	66
249	8	0	143
250	8	0	19
252	27	0	65
254	27	0	50
255	27	0	50
257	27	0	134
258	27	0	134
259	27	0	9
261	27	0	25
262	27	0	127
263	27	0	127
268	71	0	66
269	71	0	71
275	71	0	143
278	72	0	65
279	72	0	65
280	72	0	23
281	72	0	23
282	72	0	72
283	72	0	122
284	72	0	9
286	72	0	66
287	72	0	102
288	72	0	157
289	72	0	126
291	49	0	65
292	49	0	50
293	49	0	50
294	49	0	72
295	49	0	109
296	49	0	134
299	49	0	102
302	49	0	155
304	32	0	23
306	32	0	113
307	32	0	113
308	32	0	72
310	32	0	122
311	32	0	122
313	32	0	114
314	32	0	82
315	32	0	42
316	32	0	71
318	32	0	155
323	76	0	65
324	76	0	109
327	76	0	148
328	76	0	148
329	76	0	129
330	76	0	42
331	76	0	83
332	76	0	83
335	22	0	130
336	22	0	50
337	22	0	89
339	22	0	129
340	22	0	155
341	22	0	157
343	35	0	137
344	35	0	130
345	35	0	134
347	35	0	80
348	35	0	112
352	35	0	151
354	35	0	81
355	19	0	137
357	19	0	80
358	19	0	112
359	19	0	37
360	19	0	25
364	19	0	46
368	18	0	80
369	18	0	37
371	18	0	74
377	9	0	122
382	9	0	143
385	17	0	98
386	17	0	67
387	17	0	129
388	17	0	42
389	17	0	15
393	17	0	22
396	15	0	89
397	15	0	122
398	15	0	61
399	15	0	67
400	15	0	80
401	15	0	37
402	15	0	42
404	15	0	155
405	15	0	133
410	15	0	81
412	52	0	23
413	52	0	50
414	52	0	148
415	52	0	51
416	52	0	114
424	36	0	80
425	36	0	102
427	36	0	96
428	36	0	74
429	36	0	74
430	36	0	36
432	5	0	134
434	5	0	9
435	5	0	66
436	5	0	117
437	5	0	37
441	5	0	17
443	59	0	137
445	59	0	65
446	59	0	23
448	59	0	109
450	59	0	67
452	59	0	102
453	59	0	155
454	59	0	19
455	59	0	151
457	59	0	74
458	59	0	53
461	25	0	23
463	25	0	109
464	25	0	101
466	25	0	114
468	25	0	66
470	25	0	127
472	25	0	32
473	25	0	5
474	48	0	113
475	48	0	113
481	48	0	112
482	48	0	37
483	48	0	37
490	34	0	114
491	34	0	67
493	34	0	117
494	34	0	112
497	34	0	19
500	77	0	98
501	77	0	148
502	77	0	83
503	77	0	83
504	77	0	157
506	56	0	137
508	56	0	113
509	56	0	89
510	56	0	72
512	56	0	122
513	56	0	51
514	56	0	80
517	37	0	134
518	37	0	134
519	37	0	148
527	80	0	113
528	80	0	134
529	80	0	101
531	80	0	117
532	80	0	102
533	80	0	127
534	80	0	151
536	80	0	13
537	80	0	74
539	50	0	65
540	50	0	89
541	50	0	9
543	50	0	42
545	53	0	137
547	53	0	65
548	53	0	23
549	53	0	112
550	53	0	42
554	53	0	151
555	53	0	151
557	53	0	81
558	68	0	137
559	68	0	65
560	68	0	109
562	68	0	122
563	68	0	148
564	68	0	114
565	68	0	66
566	68	0	37
567	68	0	42
569	68	0	13
570	68	0	92
577	67	0	148
581	67	0	25
583	67	0	46
586	7	0	65
587	7	0	65
588	7	0	89
589	7	0	122
590	7	0	134
591	7	0	51
592	7	0	67
593	7	0	80
594	7	0	82
595	7	0	82
596	7	0	66
597	7	0	66
598	7	0	112
599	7	0	140
600	10	0	23
601	10	0	50
603	10	0	122
604	10	0	114
606	10	0	82
607	10	0	37
610	10	0	25
612	10	0	156
613	70	0	130
615	70	0	72
616	70	0	9
617	70	0	148
618	70	0	67
619	70	0	82
620	70	0	83
621	70	0	157
622	70	0	127
626	70	0	22
629	47	0	65
630	47	0	113
631	47	0	109
632	47	0	9
634	47	0	80
636	47	0	155
