label_index	winner_index	loser_index	evaluator_index
50168	42	21	105
45965	29	25	51
41036	43	2	48
42627	3	68	153
27121	64	50	131
27104	65	50	90
11052	38	77	41
52396	9	69	138
7855	36	32	163
44544	67	11	27
56245	71	6	152
25385	63	48	130
35589	67	7	126
11833	6	16	78
36032	43	30	87
34079	51	64	122
12934	15	27	11
62430	36	18	17
10368	36	9	147
7095	43	54	88
15469	57	65	6
27550	60	38	161
2051	28	14	36
14678	29	36	85
55777	29	53	41
32475	45	55	111
50619	13	67	161
48436	2	45	103
24985	74	66	107
17460	40	43	134
22005	49	37	156
57196	25	4	29
7016	13	54	73
48532	11	45	87
26245	55	48	13
14107	45	74	28
3433	0	61	11
32296	79	55	161
19739	69	33	100
32458	53	55	163
16908	26	60	78
17446	3	43	109
60329	15	73	23
11184	68	77	71
46969	30	0	101
33703	39	64	28
30621	58	20	91
20100	13	56	130
13182	32	27	122
13757	3	74	139
3930	59	61	90
16298	33	49	134
60857	51	79	142
43867	25	11	48
2449	6	14	90
56759	50	39	56
3663	6	61	118
45013	71	57	17
42146	30	28	41
24469	21	66	124
56942	67	39	88
1187	45	75	144
47071	34	0	67
32405	32	55	49
19335	0	33	108
8564	19	32	139
40429	1	63	107
24061	54	22	115
50048	43	21	88
21633	36	37	166
26090	77	48	161
59736	34	62	152
41797	51	28	6
31631	36	55	5
19063	14	44	90
32495	11	55	42
35138	44	7	49
23693	62	22	78
37894	44	52	133
48952	15	34	131
43392	46	24	157
18338	52	44	13
29985	19	76	28
25303	52	48	84
41904	31	28	36
35689	64	7	42
31891	6	55	92
29388	43	76	94
54838	0	58	40
43149	66	24	115
41523	78	28	134
42534	56	68	6
15436	40	65	104
44138	31	11	88
42727	54	68	6
12273	21	27	104
20798	38	1	132
45577	10	25	78
56937	35	39	52
41933	57	28	131
62678	50	18	166
62055	24	10	156
21881	51	37	130
59993	25	73	138
6151	36	15	85
16708	51	60	51
52602	19	69	6
21403	18	37	142
18821	54	44	126
18226	32	46	101
36921	24	47	105
45882	76	25	90
8282	74	32	134
14941	34	36	111
53733	17	3	147
17144	53	60	134
41071	47	2	122
18673	71	44	37
17258	5	43	47
31792	22	55	156
49590	24	23	37
39350	70	40	13
12298	39	27	11
61473	26	31	78
14048	77	74	27
19530	76	33	156
17638	32	43	114
4744	22	12	136
19359	66	33	51
8473	53	32	152
24782	3	66	134
62359	39	18	100
29382	20	76	109
32225	9	55	153
48222	31	45	52
5431	22	78	88
26526	41	50	140
57471	59	4	105
8833	25	8	17
62103	4	10	23
24655	7	66	71
24711	43	66	11
33759	10	64	15
23233	26	72	165
18966	2	44	165
55499	41	53	94
32506	11	55	150
60515	67	73	91
8586	12	8	11
3943	54	61	149
49498	31	23	130
36059	6	30	85
8023	43	32	108
52820	6	5	94
57915	62	19	13
56402	79	6	34
41550	21	28	20
38652	13	29	134
26243	65	48	90
19630	46	33	152
37464	42	13	47
8024	43	32	108
35362	42	7	94
39996	78	63	35
3315	48	61	105
42879	77	68	149
26288	18	50	87
42963	8	68	42
41706	41	28	27
25886	15	48	36
55038	31	58	71
28940	33	70	139
42693	42	68	88
16449	39	60	36
48178	50	45	20
57259	22	4	44
42128	2	28	100
31738	41	55	49
20369	29	56	40
24080	29	22	156
40725	45	63	90
19892	12	56	52
1132	33	75	38
43065	39	24	124
1531	22	41	20
57815	28	19	130
46889	73	0	98
22962	7	72	71
55958	32	53	104
13547	72	74	27
20498	17	56	13
45487	12	25	165
12840	23	27	71
51167	5	35	71
52833	47	5	142
24300	45	22	5
55575	43	53	36
2362	56	14	94
4127	4	61	132
20904	7	1	149
37809	21	52	20
38633	66	29	13
111	21	75	49
44858	44	57	166
49931	63	21	40
52967	24	5	49
25524	41	48	134
26485	0	50	40
53634	15	3	101
25875	29	48	122
13501	10	74	48
39278	39	40	94
58541	15	19	109
44118	49	11	113
22392	30	37	122
53145	16	5	94
37067	16	47	108
62590	43	18	41
3630	43	61	51
18637	51	44	63
28074	2	51	156
14806	2	36	87
50266	4	21	34
21703	0	37	113
37862	38	52	100
55917	69	53	13
34707	35	64	148
5300	62	78	122
26982	35	50	11
35292	3	7	94
52072	70	69	20
43108	72	24	161
29152	63	76	41
1195	11	75	94
12631	43	27	149
17746	52	46	90
23225	54	72	50
25093	69	66	94
58154	56	19	134
27998	24	51	90
18557	7	44	114
16595	66	60	132
13414	28	74	114
54915	20	58	52
22019	40	37	0
18398	39	44	48
34771	14	64	48
56286	40	6	138
30073	21	20	11
12565	56	27	13
26898	58	50	114
11458	73	77	149
4029	46	61	130
25151	33	66	84
11517	69	77	48
22641	55	37	119
46627	47	0	28
57182	44	4	147
56151	38	6	5
14318	48	36	17
5742	74	78	38
30018	52	20	20
26826	15	50	118
47114	60	0	132
49597	24	23	166
43825	70	11	63
10843	33	9	131
5442	56	78	163
29136	39	76	38
52872	49	5	156
39927	61	40	6
37320	20	13	76
38185	26	52	63
48394	4	45	104
61921	3	10	105
40608	17	63	37
42513	7	68	101
58554	24	19	135
36478	67	30	138
29545	42	76	88
62884	9	18	133
9966	42	26	136
61613	65	31	101
43219	51	24	161
22893	0	72	41
41865	50	28	5
5791	58	78	54
